model,trial_number,hits@1,hits@3,hits@5,hits@10
TransH,79,0.0013227513227513,0.0013227513227513,0.0026455026455026,0.0079365079365079
TransH,80,0.0317460317460317,0.0992063492063492,0.1256613756613756,0.1455026455026455
TransH,81,0.0,0.0502645502645502,0.0886243386243386,0.1203703703703703
TransH,82,0.0701058201058201,0.1124338624338624,0.1521164021164021,0.16005291005291
TransH,83,0.0568783068783068,0.1071428571428571,0.1507936507936507,0.1666666666666666
TransH,84,0.0,0.0,0.0013227513227513,0.0092592592592592
TransH,85,0.033068783068783,0.0343915343915343,0.0357142857142857,0.0582010582010582
TransH,86,0.0661375661375661,0.0978835978835978,0.1296296296296296,0.1534391534391534
TransH,87,0.0687830687830687,0.1441798941798941,0.1587301587301587,0.1719576719576719
TransH,88,0.0066137566137566,0.0978835978835978,0.1507936507936507,0.1719576719576719
TransH,89,0.0436507936507936,0.1018518518518518,0.156084656084656,0.1666666666666666
TransH,90,0.0701058201058201,0.1455026455026455,0.1653439153439153,0.1732804232804232
TransH,91,0.0,0.0013227513227513,0.0052910052910052,0.0158730158730158
TransH,92,0.0621693121693121,0.1269841269841269,0.1494708994708994,0.1574074074074074
TransH,93,0.0608465608465608,0.1283068783068783,0.1309523809523809,0.1335978835978836
TransH,94,0.0661375661375661,0.1362433862433862,0.1547619047619047,0.1706349206349206
TransH,95,0.0648148148148148,0.1428571428571428,0.164021164021164,0.1653439153439153
TransH,96,0.0,0.0462962962962962,0.0582010582010582,0.074074074074074
TransH,97,0.0568783068783068,0.0992063492063492,0.1494708994708994,0.1626984126984127
TransH,98,0.0,0.0595238095238095,0.0767195767195767,0.1044973544973544
TransH,99,0.0661375661375661,0.1455026455026455,0.164021164021164,0.164021164021164
DistMult,0,0.0,0.0,0.0,0.0013227513227513
DistMult,1,0.0687830687830687,0.1018518518518518,0.1269841269841269,0.1574074074074074
DistMult,2,0.0,0.0,0.0,0.0026455026455026
DistMult,3,0.0013227513227513,0.0039682539682539,0.0079365079365079,0.0158730158730158
DistMult,4,0.0013227513227513,0.0026455026455026,0.0052910052910052,0.0105820105820105
DistMult,5,0.0,0.0026455026455026,0.0026455026455026,0.0079365079365079
DistMult,6,0.0,0.0066137566137566,0.0066137566137566,0.0145502645502645
DistMult,7,0.0,0.0013227513227513,0.0066137566137566,0.0145502645502645
DistMult,8,0.0052910052910052,0.0119047619047619,0.0145502645502645,0.0185185185185185
DistMult,9,0.0,0.0013227513227513,0.0013227513227513,0.0066137566137566
DistMult,10,0.0,0.0013227513227513,0.0013227513227513,0.0013227513227513
DistMult,11,0.0013227513227513,0.0026455026455026,0.0052910052910052,0.0079365079365079
DistMult,12,0.0,0.0,0.0013227513227513,0.0026455026455026
DistMult,13,0.0052910052910052,0.0119047619047619,0.0158730158730158,0.0264550264550264
DistMult,14,0.0,0.0013227513227513,0.0026455026455026,0.0092592592592592
DistMult,15,0.0026455026455026,0.0026455026455026,0.0026455026455026,0.0052910052910052
DistMult,16,0.0013227513227513,0.0013227513227513,0.0013227513227513,0.0119047619047619
DistMult,17,0.0013227513227513,0.0026455026455026,0.0052910052910052,0.0066137566137566
DistMult,18,0.0013227513227513,0.0039682539682539,0.0039682539682539,0.0079365079365079
DistMult,19,0.0,0.0026455026455026,0.0066137566137566,0.0079365079365079
DistMult,20,0.0767195767195767,0.1243386243386243,0.1507936507936507,0.1759259259259259
DistMult,21,0.0767195767195767,0.1283068783068783,0.1468253968253968,0.1719576719576719
DistMult,22,0.0674603174603174,0.1388888888888889,0.1666666666666666,0.2076719576719576
DistMult,23,0.0026455026455026,0.0052910052910052,0.0092592592592592,0.0185185185185185
DistMult,24,0.0529100529100529,0.0925925925925925,0.1283068783068783,0.1666666666666666
DistMult,25,0.0039682539682539,0.0092592592592592,0.0145502645502645,0.0277777777777777
DistMult,26,0.0317460317460317,0.0767195767195767,0.0978835978835978,0.1269841269841269
DistMult,27,0.0621693121693121,0.1058201058201058,0.1349206349206349,0.1798941798941798
DistMult,28,0.0396825396825396,0.0714285714285714,0.0952380952380952,0.1203703703703703
DistMult,29,0.0013227513227513,0.0039682539682539,0.0066137566137566,0.0171957671957671
DistMult,30,0.0013227513227513,0.0039682539682539,0.0039682539682539,0.0039682539682539
DistMult,31,0.0661375661375661,0.1111111111111111,0.1349206349206349,0.1719576719576719
DistMult,32,0.0753968253968253,0.1256613756613756,0.1547619047619047,0.1970899470899471
DistMult,33,0.0608465608465608,0.123015873015873,0.1613756613756613,0.2037037037037037
DistMult,34,0.0462962962962962,0.0846560846560846,0.1097883597883597,0.1322751322751322
DistMult,35,0.0052910052910052,0.0079365079365079,0.0079365079365079,0.0105820105820105
DistMult,36,0.0489417989417989,0.0873015873015873,0.1164021164021164,0.1574074074074074
DistMult,37,0.0026455026455026,0.0079365079365079,0.0105820105820105,0.0264550264550264
DistMult,38,0.0648148148148148,0.1084656084656084,0.1269841269841269,0.1521164021164021
DistMult,39,0.0039682539682539,0.0052910052910052,0.0092592592592592,0.0158730158730158
DistMult,40,0.0727513227513227,0.1084656084656084,0.1388888888888889,0.1759259259259259
DistMult,41,0.0595238095238095,0.115079365079365,0.1428571428571428,0.1957671957671957
DistMult,42,0.0052910052910052,0.0066137566137566,0.0105820105820105,0.0198412698412698
DistMult,43,0.0542328042328042,0.0912698412698412,0.1216931216931216,0.1574074074074074
DistMult,44,0.0,0.0026455026455026,0.0105820105820105,0.0119047619047619
DistMult,45,0.0634920634920634,0.1177248677248677,0.1441798941798941,0.1746031746031746
DistMult,46,0.0158730158730158,0.0224867724867724,0.0277777777777777,0.041005291005291
DistMult,47,0.0529100529100529,0.0806878306878306,0.1097883597883597,0.1349206349206349
DistMult,48,0.0052910052910052,0.0211640211640211,0.0277777777777777,0.0436507936507936
DistMult,49,0.0092592592592592,0.0158730158730158,0.0185185185185185,0.0304232804232804
DistMult,50,0.0013227513227513,0.0013227513227513,0.0013227513227513,0.0013227513227513
DistMult,51,0.0529100529100529,0.0859788359788359,0.1097883597883597,0.1428571428571428
DistMult,52,0.0462962962962962,0.078042328042328,0.0992063492063492,0.123015873015873
DistMult,53,0.074074074074074,0.1243386243386243,0.156084656084656,0.1825396825396825
DistMult,54,0.074074074074074,0.1269841269841269,0.1613756613756613,0.2023809523809523
DistMult,55,0.0,0.0,0.0,0.0052910052910052
DistMult,56,0.0013227513227513,0.0092592592592592,0.0158730158730158,0.0224867724867724
DistMult,57,0.0,0.0026455026455026,0.0026455026455026,0.0066137566137566
DistMult,58,0.0132275132275132,0.0198412698412698,0.0264550264550264,0.033068783068783
DistMult,59,0.0079365079365079,0.0171957671957671,0.0224867724867724,0.0383597883597883
DistMult,60,0.0436507936507936,0.0701058201058201,0.1018518518518518,0.123015873015873
DistMult,61,0.0714285714285714,0.1216931216931216,0.1613756613756613,0.2023809523809523
DistMult,62,0.0674603174603174,0.115079365079365,0.1653439153439153,0.2116402116402116
DistMult,63,0.0489417989417989,0.0582010582010582,0.0806878306878306,0.115079365079365
DistMult,64,0.0753968253968253,0.1335978835978836,0.164021164021164,0.1917989417989418
DistMult,65,0.0462962962962962,0.0727513227513227,0.1044973544973544,0.1216931216931216
DistMult,66,0.0714285714285714,0.1097883597883597,0.1362433862433862,0.1772486772486772
DistMult,67,0.0595238095238095,0.0886243386243386,0.1203703703703703,0.1494708994708994
DistMult,68,0.0026455026455026,0.0079365079365079,0.0092592592592592,0.0224867724867724
DistMult,69,0.0052910052910052,0.0119047619047619,0.0171957671957671,0.0238095238095238
DistMult,70,0.0119047619047619,0.0224867724867724,0.0317460317460317,0.0449735449735449
DistMult,71,0.0793650793650793,0.1335978835978836,0.1547619047619047,0.1917989417989418
DistMult,72,0.0621693121693121,0.1124338624338624,0.1468253968253968,0.1904761904761904
DistMult,73,0.0661375661375661,0.1137566137566137,0.1481481481481481,0.1759259259259259
DistMult,74,0.0674603174603174,0.119047619047619,0.1441798941798941,0.156084656084656
DistMult,75,0.0555555555555555,0.0965608465608465,0.1137566137566137,0.1481481481481481
DistMult,76,0.0621693121693121,0.082010582010582,0.1084656084656084,0.1203703703703703
DistMult,77,0.0674603174603174,0.1137566137566137,0.1587301587301587,0.1812169312169312
DistMult,78,0.0039682539682539,0.0079365079365079,0.0092592592592592,0.0132275132275132
DistMult,79,0.0396825396825396,0.0621693121693121,0.0925925925925925,0.1097883597883597
DistMult,80,0.0039682539682539,0.0079365079365079,0.0105820105820105,0.0185185185185185
DistMult,81,0.0634920634920634,0.1309523809523809,0.1455026455026455,0.1891534391534391
DistMult,82,0.0687830687830687,0.1111111111111111,0.1481481481481481,0.1772486772486772
DistMult,83,0.0449735449735449,0.0634920634920634,0.0793650793650793,0.1177248677248677
DistMult,84,0.0462962962962962,0.0899470899470899,0.1124338624338624,0.156084656084656
DistMult,85,0.0476190476190476,0.0753968253968253,0.1164021164021164,0.1587301587301587
DistMult,86,0.0449735449735449,0.0621693121693121,0.0859788359788359,0.1177248677248677
DistMult,87,0.0621693121693121,0.1097883597883597,0.1402116402116402,0.1838624338624338
DistMult,88,0.0039682539682539,0.0052910052910052,0.0079365079365079,0.0105820105820105
DistMult,89,0.0026455026455026,0.0092592592592592,0.0132275132275132,0.0238095238095238
DistMult,90,0.0277777777777777,0.0608465608465608,0.0912698412698412,0.1428571428571428
DistMult,91,0.0568783068783068,0.0939153439153439,0.1335978835978836,0.1917989417989418
DistMult,92,0.0515873015873015,0.0873015873015873,0.1164021164021164,0.1719576719576719
DistMult,93,0.0555555555555555,0.0833333333333333,0.1097883597883597,0.1283068783068783
DistMult,94,0.0767195767195767,0.1177248677248677,0.1481481481481481,0.1970899470899471
DistMult,95,0.0462962962962962,0.082010582010582,0.1111111111111111,0.1428571428571428
DistMult,96,0.0727513227513227,0.1097883597883597,0.1283068783068783,0.1534391534391534
DistMult,97,0.0238095238095238,0.0462962962962962,0.0542328042328042,0.0859788359788359
DistMult,98,0.0714285714285714,0.1111111111111111,0.1455026455026455,0.1732804232804232
DistMult,99,0.0,0.0026455026455026,0.0052910052910052,0.0066137566137566
TransE,0,0.0,0.041005291005291,0.0687830687830687,0.0978835978835978
TransE,1,0.0793650793650793,0.1428571428571428,0.1772486772486772,0.2037037037037037
TransE,2,0.0886243386243386,0.1441798941798941,0.1865079365079365,0.201058201058201
TransE,3,0.033068783068783,0.0833333333333333,0.1203703703703703,0.1494708994708994
TransE,4,0.0767195767195767,0.1441798941798941,0.164021164021164,0.1891534391534391
TransE,5,0.0317460317460317,0.1005291005291005,0.1441798941798941,0.1904761904761904
TransE,6,0.0052910052910052,0.0925925925925925,0.1468253968253968,0.1825396825396825
TransE,7,0.0,0.0013227513227513,0.0066137566137566,0.0132275132275132
TransE,8,0.0343915343915343,0.0727513227513227,0.123015873015873,0.167989417989418
TransE,9,0.0648148148148148,0.1216931216931216,0.1507936507936507,0.1798941798941798
TransE,10,0.0291005291005291,0.1124338624338624,0.1547619047619047,0.1706349206349206
TransE,11,0.0568783068783068,0.1216931216931216,0.1547619047619047,0.1759259259259259
TransE,12,0.0,0.0899470899470899,0.1322751322751322,0.1574074074074074
TransE,13,0.0476190476190476,0.1296296296296296,0.16005291005291,0.1772486772486772
TransE,14,0.0806878306878306,0.1481481481481481,0.1785714285714285,0.1970899470899471
TransE,15,0.0357142857142857,0.1164021164021164,0.1521164021164021,0.1719576719576719
TransE,16,0.0,0.0701058201058201,0.0978835978835978,0.1534391534391534
TransE,17,0.0767195767195767,0.1388888888888889,0.167989417989418,0.1851851851851851
TransE,18,0.0634920634920634,0.123015873015873,0.1534391534391534,0.1812169312169312
TransE,19,0.0317460317460317,0.1097883597883597,0.1494708994708994,0.1944444444444444
TransE,20,0.033068783068783,0.1124338624338624,0.1521164021164021,0.1957671957671957
TransE,21,0.0,0.1058201058201058,0.1494708994708994,0.1653439153439153
TransE,22,0.0,0.078042328042328,0.1044973544973544,0.1296296296296296
TransE,23,0.0,0.0052910052910052,0.0105820105820105,0.0158730158730158
TransE,24,0.082010582010582,0.1375661375661375,0.1666666666666666,0.1944444444444444
TransE,25,0.0,0.0396825396825396,0.0687830687830687,0.1018518518518518
TransE,26,0.0211640211640211,0.0833333333333333,0.1269841269841269,0.1613756613756613
TransE,27,0.0727513227513227,0.1375661375661375,0.1613756613756613,0.1746031746031746
TransE,28,0.074074074074074,0.1322751322751322,0.1626984126984127,0.1904761904761904
TransE,29,0.0357142857142857,0.1044973544973544,0.1547619047619047,0.1785714285714285
TransE,30,0.033068783068783,0.0886243386243386,0.1375661375661375,0.1812169312169312
TransE,31,0.078042328042328,0.1494708994708994,0.1719576719576719,0.1838624338624338
TransE,32,0.0753968253968253,0.1309523809523809,0.1574074074074074,0.1904761904761904
TransE,33,0.0052910052910052,0.037037037037037,0.0502645502645502,0.0674603174603174
TransE,34,0.0,0.0502645502645502,0.074074074074074,0.0965608465608465
TransE,35,0.074074074074074,0.1362433862433862,0.156084656084656,0.1851851851851851
TransE,36,0.0714285714285714,0.1428571428571428,0.164021164021164,0.1838624338624338
TransE,37,0.0291005291005291,0.1084656084656084,0.1574074074074074,0.1759259259259259
TransE,38,0.0687830687830687,0.1375661375661375,0.1706349206349206,0.1838624338624338
TransE,39,0.0396825396825396,0.123015873015873,0.16005291005291,0.1798941798941798
TransE,40,0.0291005291005291,0.0978835978835978,0.1349206349206349,0.1746031746031746
TransE,41,0.0767195767195767,0.1296296296296296,0.1613756613756613,0.1732804232804232
TransE,42,0.0727513227513227,0.1388888888888889,0.1732804232804232,0.1970899470899471
TransE,43,0.0357142857142857,0.1164021164021164,0.156084656084656,0.1865079365079365
TransE,44,0.0,0.0449735449735449,0.0542328042328042,0.0886243386243386
TransE,45,0.0383597883597883,0.1243386243386243,0.1693121693121693,0.1851851851851851
TransE,46,0.0767195767195767,0.1402116402116402,0.1719576719576719,0.1970899470899471
TransE,47,0.0661375661375661,0.1309523809523809,0.1798941798941798,0.205026455026455
TransE,48,0.0264550264550264,0.0992063492063492,0.1402116402116402,0.1574074074074074
TransE,49,0.037037037037037,0.1097883597883597,0.167989417989418,0.2089947089947089
TransE,50,0.078042328042328,0.1335978835978836,0.16005291005291,0.1785714285714285
TransE,51,0.0317460317460317,0.0978835978835978,0.1521164021164021,0.1772486772486772
TransE,52,0.033068783068783,0.1005291005291005,0.1335978835978836,0.1759259259259259
TransE,53,0.0,0.0952380952380952,0.1494708994708994,0.167989417989418
TransE,54,0.0,0.0846560846560846,0.1309523809523809,0.1719576719576719
TransE,55,0.0,0.0357142857142857,0.0555555555555555,0.078042328042328
TransE,56,0.0317460317460317,0.1044973544973544,0.1428571428571428,0.1706349206349206
TransE,57,0.0317460317460317,0.0965608465608465,0.1349206349206349,0.1865079365079365
TransE,58,0.033068783068783,0.1111111111111111,0.1521164021164021,0.1772486772486772
TransE,59,0.0714285714285714,0.1375661375661375,0.1719576719576719,0.2023809523809523
TransE,60,0.0357142857142857,0.0873015873015873,0.1164021164021164,0.167989417989418
TransE,61,0.0,0.078042328042328,0.1203703703703703,0.1587301587301587
TransE,62,0.0833333333333333,0.1441798941798941,0.164021164021164,0.1838624338624338
TransE,63,0.037037037037037,0.1243386243386243,0.16005291005291,0.1772486772486772
TransE,64,0.0,0.041005291005291,0.0661375661375661,0.1018518518518518
TransE,65,0.0833333333333333,0.1521164021164021,0.1825396825396825,0.1997354497354497
TransE,66,0.0555555555555555,0.1402116402116402,0.167989417989418,0.1970899470899471
TransE,67,0.0449735449735449,0.1084656084656084,0.1574074074074074,0.1812169312169312
TransE,68,0.0,0.1031746031746031,0.1507936507936507,0.164021164021164
TransE,69,0.0,0.0092592592592592,0.0132275132275132,0.033068783068783
TransE,70,0.0171957671957671,0.082010582010582,0.1269841269841269,0.1759259259259259
TransE,71,0.0,0.0,0.0013227513227513,0.0039682539682539
TransE,72,0.0,0.033068783068783,0.0582010582010582,0.0886243386243386
TransE,73,0.0859788359788359,0.1507936507936507,0.1798941798941798,0.1957671957671957
TransE,74,0.0317460317460317,0.115079365079365,0.1441798941798941,0.1878306878306878
TransE,75,0.0,0.0,0.0079365079365079,0.0185185185185185
TransE,76,0.0687830687830687,0.1388888888888889,0.1626984126984127,0.1838624338624338
TransE,77,0.0873015873015873,0.1507936507936507,0.1865079365079365,0.205026455026455
TransE,78,0.0806878306878306,0.1428571428571428,0.1746031746031746,0.1931216931216931
TransE,79,0.0317460317460317,0.0555555555555555,0.0965608465608465,0.1626984126984127
TransE,80,0.0,0.0899470899470899,0.1388888888888889,0.1785714285714285
TransE,81,0.0793650793650793,0.1388888888888889,0.1719576719576719,0.1825396825396825
TransE,82,0.0317460317460317,0.1296296296296296,0.1587301587301587,0.1785714285714285
TransE,83,0.0952380952380952,0.1415343915343915,0.1746031746031746,0.1997354497354497
TransE,84,0.0,0.0145502645502645,0.0251322751322751,0.0396825396825396
TransE,85,0.082010582010582,0.1335978835978836,0.1613756613756613,0.1878306878306878
TransE,86,0.0674603174603174,0.1362433862433862,0.1706349206349206,0.1957671957671957
TransE,87,0.033068783068783,0.1097883597883597,0.1547619047619047,0.1772486772486772
TransE,88,0.0,0.0965608465608465,0.1296296296296296,0.1613756613756613
TransE,89,0.0343915343915343,0.0925925925925925,0.1322751322751322,0.1732804232804232
TransE,90,0.0687830687830687,0.1428571428571428,0.1693121693121693,0.1798941798941798
TransE,91,0.0317460317460317,0.0899470899470899,0.1269841269841269,0.1772486772486772
TransE,92,0.0608465608465608,0.1031746031746031,0.1362433862433862,0.1719576719576719
TransE,93,0.0304232804232804,0.1005291005291005,0.1335978835978836,0.1812169312169312
TransE,94,0.0,0.0529100529100529,0.0965608465608465,0.1415343915343915
TransE,95,0.0793650793650793,0.1455026455026455,0.16005291005291,0.1931216931216931
TransE,96,0.0,0.037037037037037,0.0595238095238095,0.0886243386243386
TransE,97,0.0529100529100529,0.1309523809523809,0.1653439153439153,0.1944444444444444
TransE,98,0.0568783068783068,0.1243386243386243,0.1521164021164021,0.1838624338624338
TransE,99,0.0,0.0912698412698412,0.1335978835978836,0.1759259259259259
ComplEx,0,0.0,0.0,0.0013227513227513,0.0013227513227513
ComplEx,1,0.0,0.0013227513227513,0.0013227513227513,0.0026455026455026
ComplEx,2,0.0013227513227513,0.0026455026455026,0.0052910052910052,0.0092592592592592
ComplEx,3,0.0,0.0,0.0,0.0013227513227513
ComplEx,4,0.0,0.0026455026455026,0.0026455026455026,0.0026455026455026
ComplEx,5,0.0,0.0013227513227513,0.0026455026455026,0.0066137566137566
ComplEx,6,0.0013227513227513,0.0039682539682539,0.0079365079365079,0.0119047619047619
ComplEx,7,0.0,0.0013227513227513,0.0013227513227513,0.0066137566137566
ComplEx,8,0.0,0.0,0.0026455026455026,0.0052910052910052
ComplEx,9,0.0,0.0,0.0013227513227513,0.0079365079365079
ComplEx,10,0.0,0.0026455026455026,0.0026455026455026,0.0039682539682539
ComplEx,11,0.0013227513227513,0.0013227513227513,0.0026455026455026,0.0052910052910052
ComplEx,12,0.0,0.0,0.0,0.0039682539682539
ComplEx,13,0.0013227513227513,0.0039682539682539,0.0039682539682539,0.0066137566137566
ComplEx,14,0.0,0.0013227513227513,0.0052910052910052,0.0066137566137566
ComplEx,15,0.0,0.0026455026455026,0.0052910052910052,0.0079365079365079
ComplEx,16,0.0,0.0026455026455026,0.0026455026455026,0.0052910052910052
ComplEx,17,0.0013227513227513,0.0026455026455026,0.0052910052910052,0.0079365079365079
ComplEx,18,0.0,0.0,0.0013227513227513,0.0026455026455026
ComplEx,19,0.0013227513227513,0.0013227513227513,0.0013227513227513,0.0039682539682539
ComplEx,20,0.0,0.0013227513227513,0.0026455026455026,0.0079365079365079
ComplEx,21,0.0,0.0026455026455026,0.0026455026455026,0.0026455026455026
ComplEx,22,0.0013227513227513,0.0026455026455026,0.0039682539682539,0.0066137566137566
ComplEx,23,0.0013227513227513,0.0026455026455026,0.0026455026455026,0.0066137566137566
ComplEx,24,0.0013227513227513,0.0026455026455026,0.0026455026455026,0.0026455026455026
ComplEx,25,0.0,0.0,0.0,0.0066137566137566
ComplEx,26,0.0,0.0,0.0,0.0026455026455026
ComplEx,27,0.0,0.0013227513227513,0.0013227513227513,0.0026455026455026
ComplEx,28,0.0013227513227513,0.0013227513227513,0.0026455026455026,0.0052910052910052
ComplEx,29,0.0013227513227513,0.0013227513227513,0.0039682539682539,0.0092592592592592
ComplEx,30,0.0,0.0,0.0026455026455026,0.0026455026455026
ComplEx,31,0.0,0.0,0.0013227513227513,0.0066137566137566
ComplEx,32,0.0,0.0026455026455026,0.0026455026455026,0.0079365079365079
ComplEx,33,0.0,0.0013227513227513,0.0052910052910052,0.0119047619047619
ComplEx,34,0.0026455026455026,0.0039682539682539,0.0039682539682539,0.0066137566137566
ComplEx,35,0.0,0.0,0.0013227513227513,0.0026455026455026
ComplEx,36,0.0,0.0026455026455026,0.0026455026455026,0.0066137566137566
ComplEx,37,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.0079365079365079
ComplEx,38,0.0026455026455026,0.0039682539682539,0.0052910052910052,0.0066137566137566
ComplEx,39,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.0079365079365079
ComplEx,40,0.0013227513227513,0.0013227513227513,0.0013227513227513,0.0079365079365079
ComplEx,41,0.0,0.0,0.0,0.0026455026455026
